City,Latitude,Longitude,Year,Month,Damage_Accident,Injury_Accident,Death_Accident,Saturday,Sunday,Monday,Tuesday,Wednesday,Thuresday,Friday,Day,Night,Inside_City,Outside_City,Small_Car,SUV_Car,Pickup_Truck,Bus,Truck,Water_Truck,Other_Car,Age_Less_18,Age_Above_18,Age_Above_30,Age_Above_40,Age_Above_50,Saudi,Non_Saudi,Married,Single,Educated,Illiterated,Private_License,Commercial_License,Machinery_License,Motorcycle_License,No_License,Valid_License,Expired_License,Collision_with_Vehicle,Collision_with_Fixed_Object,Pedestrian_Run_Over,Animal_Run_Over,Fire,Rollover,Run_Off_Road,Other_Accident_Type,Illegal_Stop,Illegal_Turn,Illegal_Overtaking,Running_Red_Light,Over_Speeding,Under_Drugs_Influence,Other_Accident_Cause,Injuries,Deaths,Uninjured
Riyadh,24.713552,46.675297,1437,1,13007,106,39,2199,1927,1989,1271,2349,2173,1244,8342,4810,11778,1374,5973,2032,257,2329,2470,91,0,4875,7984,3650,2494,529,14120,5412,10499,9033,19100,432,8225,2726,0,0,8581,9237,1714,7464,3192,143,2,0,1048,1303,0,2148,2811,3241,1772,3180,0,0,310,97,19125
Riyadh,24.713552,46.675297,1437,2,12998,212,76,1773,1854,1837,2006,2009,1875,1932,9505,3781,11827,1459,4856,2946,752,1937,2609,186,0,5127,6342,3245,2912,1452,14476,4602,11347,7731,18881,197,8528,5411,0,0,5139,10811,3128,5752,3002,231,0,0,1984,2317,0,2132,2229,3648,2413,2864,0,0,338,102,18638
Riyadh,24.713552,46.675297,1437,3,11877,271,71,1766,2216,1762,1694,1673,1721,1387,9030,3189,10748,1471,4421,2745,689,1782,2485,97,0,5102,6408,3121,2810,1384,14703,4122,10606,8219,18716,109,8955,4883,0,0,4987,10725,3113,5387,2529,214,0,0,1876,2213,0,1215,1425,1869,3687,4023,0,0,333,103,18389
Riyadh,24.713552,46.675297,1437,4,12004,258,67,2122,2208,1615,1633,1469,1527,1755,9081,3248,10728,1601,4328,2710,725,1925,2574,67,0,5608,6547,3466,2163,1187,12222,6749,10052,8919,18903,68,8893,5312,0,0,4766,10913,3292,5403,2587,237,5,1,1898,2198,0,1405,1341,1676,3526,4381,0,0,339,126,18506
Riyadh,24.713552,46.675297,1437,5,12988,198,64,2439,1807,1773,1870,1743,1836,1782,8349,4901,11530,1720,4643,2873,889,2112,2685,48,0,5374,6291,3285,1985,1058,10247,7746,9839,8154,17932,61,8997,5717,0,0,3279,10462,4252,8342,3217,89,0,0,624,978,0,2194,2049,2698,2943,3366,0,0,323,93,17577
Riyadh,24.713552,46.675297,1437,6,12441,217,96,1980,1682,1832,1892,1883,1703,1782,7329,5425,10976,1778,4196,2622,652,23347,2899,38,0,5826,7796,4946,2883,1174,12317,10308,13122,9503,22480,145,10371,6954,0,0,5300,12025,5300,7252,3836,297,1,1,455,912,0,2100,1360,2550,3028,3716,0,0,343,114,32168
Riyadh,24.713552,46.675297,1437,7,12000,248,103,1721,1736,1548,1842,1863,1946,1695,5237,7114,10442,1909,5017,2480,567,1995,43,0,,5267,7922,6402,2716,1438,13477,10268,12893,10852,23619,126,11486,7426,0,0,4833,14386,4526,7955,2740,267,3,2,485,899,0,2431,1608,1694,3157,3461,0,0,377,138,23230
Riyadh,24.713552,46.675297,1437,8,12456,235,79,2244,1834,1833,1769,1780,1676,1634,5608,7162,10602,2168,4901,2366,408,2900,2147,48,0,5321,7847,6989,3255,1691,15388,9715,13367,11736,25005,98,13469,7687,0,0,3947,16628,4528,8173,2917,330,4,2,329,1015,0,1895,1175,2462,3073,4165,0,0,382,101,24620
Riyadh,24.713552,46.675297,1437,9,10475,266,123,1797,1795,1566,1507,1379,1406,1414,4763,6101,8704,2160,3703,2947,318,1733,2142,21,0,3901,4618,6118,2925,1948,11527,7983,14039,5471,19434,76,11543,5214,0,0,2753,13402,3355,5736,2247,179,6,2,431,2263,0,1799,1116,2124,2839,2986,0,0,469,162,18879
Riyadh,24.713552,46.675297,1437,10,9204,177,96,1638,1245,1259,1283,1322,1387,1343,5912,3565,4628,4849,3812,2652,652,1347,904,110,0,2884,4692,6548,3216,979,10922,7397,13611,4708,18240,79,9672,3219,0,0,5428,10263,2628,5352,2819,397,1,1,403,504,0,1914,1760,2411,1829,1563,0,0,349,128,17842
Riyadh,24.713552,46.675297,1437,11,10022,171,98,1597,1132,1642,1324,1827,1755,1014,6181,4110,7331,2960,3196,2122,752,2347,1699,175,0,2514,7174,6547,3893,2497,13217,9408,14133,8492,22361,264,10371,6954,0,0,5300,13457,3868,5242,3533,297,1,1,445,772,0,1924,1260,2486,2738,1883,0,0,276,126,22223
Riyadh,24.713552,46.675297,1437,12,8688,203,102,1559,1295,1244,1272,1125,1313,1185,4701,4292,5114,3879,2420,1849,631,1921,1190,982,0,2479,3960,4516,3142,2232,9418,6911,12611,3718,16261,68,9481,2116,0,0,4732,10291,1306,4901,2924,559,1,0,325,283,0,1194,1921,2215,1529,2134,0,0,368,140,15821
Qurayyat,31.333333,37.341944,1437,1,311,24,5,42,36,45,45,58,65,49,66,274,323,17,277,196,0,0,185,2,2,68,456,98,32,8,525,137,507,155,661,1,626,19,0,0,17,607,38,322,7,2,0,0,8,0,1,0,34,65,0,95,0,146,29,5,643
Qurayyat,31.333333,37.341944,1437,2,293,30,7,45,51,42,46,44,53,49,73,257,310,20,272,181,2,5,177,2,1,62,431,92,42,13,503,137,463,177,639,1,602,19,0,1,18,589,33,306,1,10,0,0,12,1,0,3,29,58,0,90,0,150,54,13,614
Qurayyat,31.333333,37.341944,1437,3,347,12,4,62,52,37,48,57,52,55,95,268,351,12,348,185,2,2,179,0,0,57,457,133,60,9,583,133,527,189,708,8,680,20,0,0,16,660,40,346,7,2,0,0,8,0,0,6,32,60,0,109,0,156,25,4,704
Qurayyat,31.333333,37.341944,1437,4,286,16,5,40,51,41,54,41,39,41,64,243,297,10,288,166,0,0,147,1,0,58,385,107,46,6,497,105,474,128,596,6,577,17,0,0,8,562,32,298,4,3,1,0,1,0,0,0,28,65,0,85,0,129,16,5,601
Qurayyat,31.333333,37.341944,1437,5,254,20,7,17,26,45,61,47,44,41,85,196,265,16,284,132,1,1,127,0,4,80,326,93,41,7,453,94,434,113,539,8,509,17,2,0,19,490,38,267,7,5,2,0,0,0,0,0,30,62,0,84,0,105,21,7,543
Qurayyat,31.333333,37.341944,1437,6,288,13,2,47,38,39,43,41,50,45,72,231,295,8,272,173,0,0,149,0,1,54,382,107,48,4,492,103,456,139,589,6,572,12,0,0,11,550,34,287,7,2,1,0,6,0,0,0,30,65,0,83,0,125,20,3,583
Qurayyat,31.333333,37.341944,1437,7,285,27,0,53,44,47,42,41,42,43,66,246,301,11,261,183,0,0,166,0,1,57,415,92,37,10,487,124,453,158,607,4,586,9,0,0,16,568,27,295,4,6,3,0,1,0,3,0,30,62,0,76,0,144,43,0,597
Qurayyat,31.333333,37.341944,1437,8,283,17,5,36,60,44,43,46,34,42,77,228,290,15,271,172,0,0,155,0,1,53,378,112,49,7,492,107,458,141,591,8,576,14,0,0,9,554,36,287,10,3,0,0,4,0,1,0,28,60,2,89,0,126,40,8,586
Qurayyat,31.333333,37.341944,1437,9,289,15,6,45,39,45,42,38,43,58,76,234,298,12,282,170,0,0,155,0,0,57,395,102,46,7,496,111,455,152,601,6,577,14,0,0,16,556,35,295,4,6,0,0,5,0,0,0,31,64,0,84,0,131,33,8,590
Qurayyat,31.333333,37.341944,1437,10,303,14,1,46,45,45,43,54,42,43,68,250,309,9,268,185,0,0,174,0,0,56,425,97,40,9,521,106,485,142,623,4,604,11,0,0,12,576,39,308,2,1,1,0,5,0,1,0,31,58,5,82,0,142,21,1,608
Qurayyat,31.333333,37.341944,1437,11,295,9,4,41,55,35,47,41,47,42,72,236,298,10,254,178,0,0,175,0,0,55,414,92,38,8,473,134,466,141,603,4,590,8,0,0,9,566,32,297,3,5,0,0,3,0,0,0,31,56,0,88,0,133,13,5,597
Qurayyat,31.333333,37.341944,1437,12,292,18,8,56,43,42,36,41,44,56,70,248,308,10,281,178,0,0,164,0,0,57,419,97,48,2,506,117,479,144,619,4,590,17,0,0,16,571,36,300,10,3,0,0,5,0,0,0,29,62,0,85,0,142,31,10,602
Asir,19.166667,43.166667,1437,1,2647,71,59,423,429,335,303,321,469,497,1620,1157,1930,847,2153,1167,44,1157,221,50,12,346,2168,1536,588,166,3734,1070,3715,1089,4594,210,3418,679,0,0,707,3464,633,1644,402,105,70,4,430,122,0,216,277,299,62,1365,0,558,236,72,4760
Asir,19.166667,43.166667,1437,2,2902,65,46,527,425,406,453,366,425,411,1830,1183,1726,1287,2421,1341,22,1066,457,27,9,366,1983,1741,914,339,3990,1353,3557,1786,5209,134,3847,1196,0,0,300,4855,188,2033,488,39,21,0,218,180,34,110,231,300,103,1162,0,1107,191,61,5379
Asir,19.166667,43.166667,1437,3,2532,56,67,404,419,412,315,334,386,385,2005,650,1920,735,2061,962,103,1091,289,59,0,658,2296,874,494,243,3594,971,3574,991,4409,156,2952,843,0,0,770,3373,422,2029,301,106,27,9,153,30,0,162,111,210,30,1564,0,578,220,88,4696
Asir,19.166667,43.166667,1437,4,2182,62,54,404,290,347,309,314,318,316,1573,725,1440,858,1536,882,34,1004,426,83,3,224,1843,1171,535,195,3389,579,3422,546,3887,81,2952,686,0,0,330,3436,202,1272,419,177,1,4,364,61,0,194,157,287,5,1121,0,534,224,67,3873
Asir,19.166667,43.166667,1437,5,2497,53,43,452,358,338,367,339,428,311,1556,1037,1922,671,2004,962,35,1096,269,35,4,294,1720,1329,813,249,3489,916,3234,1171,4232,173,3276,782,0,0,347,3597,461,2143,182,35,37,7,118,70,1,126,89,278,93,1294,0,713,185,52,4451
Asir,19.166667,43.166667,1437,6,2757,52,66,489,515,366,359,360,400,386,1920,955,2185,690,2152,1039,45,1332,307,73,0,453,1880,1634,749,232,3814,1134,3465,1483,4800,148,3676,871,0,0,401,4327,220,2363,194,28,34,5,165,75,11,114,141,245,23,1617,0,735,180,106,4950
Asir,19.166667,43.166667,1437,7,2700,64,74,487,363,374,348,369,483,414,1606,1232,2148,690,2374,474,176,1203,258,85,0,240,1707,1888,486,249,3233,1337,2613,1957,4354,216,3783,475,0,0,312,4171,87,2213,293,27,7,0,238,55,5,86,106,205,5,1011,0,1425,191,92,4619
Asir,19.166667,43.166667,1437,8,2622,70,63,425,407,351,351,368,457,396,1447,1308,1790,965,2679,1228,6,719,175,26,0,215,2124,1667,587,240,3212,1621,2610,2223,4663,170,3976,612,1,0,244,4184,405,2037,266,25,6,0,261,160,0,159,161,279,5,1148,0,1003,223,77,5077
Asir,19.166667,43.166667,1437,9,2672,45,82,439,400,409,371,369,415,396,1441,1358,1931,868,2141,1154,15,830,245,40,1,348,1615,1462,733,268,2963,1463,2794,1632,4194,232,3509,493,1,0,423,3523,480,1918,387,26,12,0,292,164,0,50,198,382,2,1178,0,989,205,113,4394
Asir,19.166667,43.166667,1437,10,2500,54,61,579,457,592,724,111,71,81,1838,777,710,1905,2320,958,15,1296,625,20,0,1174,1917,1719,369,55,4645,589,3893,1341,5163,71,2988,1222,0,0,1024,4148,62,2280,121,48,2,0,127,37,0,99,206,101,5,1937,0,267,236,77,5281
Asir,19.166667,43.166667,1437,11,2589,54,66,426,413,399,309,375,432,355,1598,1111,1973,736,2166,1068,67,977,380,36,0,347,1806,1710,568,263,3620,1074,3433,1261,4593,101,3582,499,0,0,613,3743,338,2143,250,81,34,6,152,43,0,112,172,177,44,1508,0,696,222,85,4634
Asir,19.166667,43.166667,1437,12,2636,49,72,555,409,336,373,306,405,373,1642,1115,1778,979,2615,1000,65,802,316,87,0,332,1819,1621,833,280,3599,1286,3447,1438,4701,184,3559,989,0,0,337,4266,282,2089,395,41,21,1,160,50,0,192,193,273,121,1214,0,764,228,93,4810
Jazan,17.333333,42.666667,1437,1,1987,106,33,190,360,421,368,347,285,155,1012,1114,945,1181,1979,1112,34,448,98,63,98,259,1169,1514,569,321,2541,1291,1546,2286,3718,114,2490,513,0,6,823,2264,745,1604,198,33,3,0,165,123,0,156,198,219,36,136,0,1381,203,35,3572
Jazan,17.333333,42.666667,1437,2,1944,100,36,185,366,371,399,322,284,153,989,1091,938,1142,1985,1102,36,548,102,65,110,589,1011,863,852,633,2632,1316,2385,1563,3792,156,2574,601,0,0,773,2348,827,1428,201,37,0,0,124,133,157,145,190,218,43,623,0,861,184,45,3725
Jazan,17.333333,42.666667,1437,3,2142,119,31,207,412,363,419,397,284,210,1097,1195,932,1360,1802,1097,33,610,119,41,80,405,1215,823,819,520,2514,1268,2465,1317,3611,171,2061,925,0,3,793,2465,524,1568,236,37,1,0,137,124,189,166,203,270,14,881,0,758,210,41,3865
Jazan,17.333333,42.666667,1437,4,2021,110,37,201,399,371,422,300,263,212,1179,989,823,1345,1615,676,31,410,112,44,60,261,1330,862,368,127,2248,700,1880,1068,2810,138,1985,425,0,2,536,2285,127,1402,365,41,0,2,131,149,78,165,199,204,17,875,0,708,184,46,2795
Jazan,17.333333,42.666667,1437,5,1873,112,34,201,235,410,361,314,289,209,1268,751,759,1260,1710,633,24,316,98,26,61,223,982,826,683,154,2136,732,1760,1108,2700,168,1498,562,1,16,791,1652,425,1045,514,29,0,0,109,158,164,179,395,378,15,602,0,450,199,53,2659
Jazan,17.333333,42.666667,1437,6,1745,161,43,254,301,290,280,275,276,273,1155,794,875,1074,1609,781,8,812,297,49,194,381,1976,953,473,67,2648,1202,2489,1361,3520,330,2965,292,19,5,569,2952,329,1057,189,38,0,0,232,301,132,218,251,29,29,516,0,906,176,54,3744
Jazan,17.333333,42.666667,1437,7,2207,105,30,195,388,310,350,340,374,385,1428,914,823,1519,1976,368,12,324,244,66,173,366,1326,862,323,286,2237,926,1447,1716,3044,119,2130,421,0,3,609,2439,115,1457,280,23,0,2,131,137,312,266,156,214,67,966,0,673,195,36,3138
Jazan,17.333333,42.666667,1437,8,2016,118,38,295,320,321,350,310,305,271,1352,820,710,1462,1900,286,8,430,442,71,173,393,1410,905,411,191,2310,1000,1544,1766,3198,112,2240,521,0,5,544,2524,242,1326,260,26,0,1,139,127,293,224,147,199,18,822,0,762,239,42,3123
Jazan,17.333333,42.666667,1437,9,2049,100,31,210,350,443,369,256,364,188,1256,924,875,1305,2001,934,21,510,112,61,211,260,1170,1511,611,298,2567,1283,2205,1645,3427,423,2490,514,0,8,838,2120,892,1602,212,37,1,0,177,114,37,210,199,245,16,652,0,858,170,38,3804
Jazan,17.333333,42.666667,1437,10,2116,90,37,338,341,307,343,298,312,304,1412,831,830,1413,1891,281,6,420,442,71,173,393,1312,924,420,235,2361,923,1669,1615,3068,216,2267,403,0,7,607,2426,251,1269,350,29,2,0,124,121,348,256,247,205,23,612,0,900,162,40,3312
Jazan,17.333333,42.666667,1437,11,2028,91,23,215,285,218,292,365,419,348,1174,968,913,1229,1885,281,1,427,237,66,378,326,1393,975,392,189,2161,1114,1378,1897,3066,209,2001,656,0,0,618,2336,321,1207,151,21,0,0,189,218,356,219,134,197,13,723,0,856,155,35,3235
Jazan,17.333333,42.666667,1437,12,2032,89,39,361,358,301,275,298,266,301,1245,915,972,1188,1609,781,8,812,297,49,149,67,1651,841,410,736,2620,1085,2510,1195,3507,198,2765,620,0,3,317,3100,288,1020,390,29,0,0,242,169,310,316,214,296,39,614,0,681,182,49,3484
Jeddah,21.5504432,39.1742363,1437,1,5466,224,39,588,1015,920,889,871,996,450,5126,603,5228,501,9822,684,26,902,29,91,5,421,4157,3248,2081,1652,5128,6431,4951,6608,11559,0,8817,1758,0,0,984,8816,1759,5051,546,85,0,0,39,6,2,101,276,31,18,402,0,4901,319,41,11608
Jeddah,21.5504432,39.1742363,1437,2,5134,216,48,618,1116,786,796,728,866,488,4851,547,4693,705,8634,795,29,1006,25,101,7,537,3612,2941,2105,1402,4378,6219,3756,6841,10597,0,7620,1851,0,0,1126,8043,1428,4626,643,95,0,0,27,7,0,123,412,32,28,586,0,4217,365,61,10658
Jeddah,21.5504432,39.1742363,1437,3,5158,219,44,596,1187,755,801,711,889,482,4697,724,5108,313,8962,756,18,1106,48,114,6,621,3809,2716,2205,1659,4857,6153,4176,6834,11010,0,8100,1684,0,0,1226,8452,1332,4701,589,91,1,0,34,5,0,116,352,41,19,497,0,4396,331,48,11112
Jeddah,21.5504432,39.1742363,1437,4,5196,201,31,584,1192,789,781,773,880,429,4752,676,4795,633,9325,788,18,1116,48,114,5,816,3735,2977,2128,1758,5180,6234,4420,6994,11414,0,8759,1528,0,0,1127,8862,1425,4883,425,84,0,0,36,0,0,123,425,66,21,476,0,4317,324,39,11501
Jeddah,21.5504432,39.1742363,1437,5,5409,196,49,594,1128,906,799,793,951,483,5095,559,5032,622,9624,761,14,1245,47,128,7,938,3861,3248,2451,1328,5412,6414,5072,6754,11826,0,8902,1676,0,0,1248,8736,1842,5107,412,89,0,0,44,0,2,186,491,95,26,428,0,4428,310,66,11903
Jeddah,21.5504432,39.1742363,1437,6,5141,210,34,351,934,948,966,903,917,366,4906,479,4709,676,11597,80,30,139,64,78,7,893,3615,3210,2742,1535,5109,6886,5152,6843,11995,0,8729,923,0,0,2343,7554,2098,4605,648,87,0,0,44,0,1,75,185,48,26,635,0,4416,324,50,12114
Jeddah,21.5504432,39.1742363,1437,7,5283,155,40,588,1102,897,886,781,817,407,4986,492,4842,636,8447,971,9,1354,35,133,5,1128,3641,2640,2048,1497,4300,6654,3970,6984,10954,0,7938,1329,0,0,1687,7694,1573,4792,578,77,0,0,28,0,3,192,397,99,31,541,0,4218,244,50,11328
Jeddah,21.5504432,39.1742363,1437,8,5389,208,34,467,1217,905,882,796,997,367,5193,438,5048,583,9018,842,7,998,14,146,4,1213,3529,2786,1914,1587,4441,6588,4275,6754,11029,0,8011,1226,0,0,1792,8020,1217,4754,743,94,0,0,38,0,2,188,367,103,49,578,0,4346,308,46,11122
Jeddah,21.5504432,39.1742363,1437,9,4389,183,55,428,938,746,721,703,724,367,3616,1011,4019,608,9501,71,14,248,51,67,2,297,3385,2819,2151,1302,4198,5756,3586,6368,9954,0,8035,1045,0,0,874,8234,846,3939,551,89,1,3,37,5,2,71,224,71,76,449,0,3736,297,73,10012
Jeddah,21.5504432,39.1742363,1437,10,4440,181,38,428,947,748,702,701,776,357,3560,1099,4114,545,8825,56,9,207,53,72,3,253,3322,2723,1967,960,4130,5095,3328,5897,9225,0,7576,988,0,2,659,7541,1025,4097,489,42,0,0,28,0,3,85,175,65,62,446,0,3826,308,47,10750
Jeddah,21.5504432,39.1742363,1437,11,4779,179,35,401,1010,723,713,751,997,398,4568,425,4805,188,8952,722,9,851,89,128,5,1128,2654,3484,1989,1431,4641,6045,3834,6852,10686,0,7604,1128,0,0,1954,7614,1118,4231,648,79,0,0,35,0,0,205,312,142,24,482,0,3828,303,49,10784
Jeddah,21.5504432,39.1742363,1437,12,4035,166,46,468,771,613,655,643,759,338,3849,398,3829,418,7330,508,7,629,6,136,6,988,2442,2156,1745,1291,3722,4900,3644,4978,8622,0,6477,1015,0,2,1128,6468,1026,3588,547,61,0,0,48,0,3,114,428,133,58,339,0,3175,282,60,8715
Taif,21.2702801,40.4158308,1437,1,772,321,64,167,173,153,142,196,164,162,520,637,549,608,893,250,21,294,155,27,60,125,528,608,286,153,1166,534,1216,484,1684,16,1364,214,2,4,116,1434,150,618,213,33,27,1,97,95,73,0,24,86,5,266,0,776,437,67,1466
Taif,21.2702801,40.4158308,1437,2,936,268,37,201,175,148,172,225,156,164,655,586,480,761,777,277,90,467,144,42,44,189,587,623,330,112,1354,487,1294,547,1815,26,1402,331,6,2,100,1460,281,745,185,23,30,3,107,134,14,31,53,119,4,275,0,759,435,44,1690
Taif,21.2702801,40.4158308,1437,3,968,315,39,175,160,215,210,160,199,203,756,566,770,552,937,267,30,503,162,31,26,125,772,519,416,124,1384,572,1404,552,1918,38,1703,168,4,0,81,1798,77,740,219,36,31,10,112,71,103,14,50,109,32,276,1,840,439,47,1734
Taif,21.2702801,40.4158308,1437,4,944,355,37,184,192,235,180,178,176,191,768,568,721,615,1032,277,21,348,138,81,49,97,731,457,477,113,1300,575,1439,436,1814,61,1616,151,7,2,99,1634,142,844,180,22,22,11,102,112,43,27,106,104,2,315,1,781,477,42,1649
Taif,21.2702801,40.4158308,1437,5,838,318,46,164,158,162,189,184,171,174,613,589,469,733,883,273,35,430,165,54,42,208,665,554,311,144,1246,636,1296,586,1783,99,1432,316,0,1,133,1486,263,741,172,34,40,3,165,30,17,12,47,163,8,272,0,700,516,60,1652
Taif,21.2702801,40.4158308,1437,6,977,350,44,178,155,187,179,250,213,209,796,575,529,842,1068,339,7,508,175,54,36,198,837,713,363,76,1476,711,1454,733,2149,38,1587,496,2,1,101,1848,238,878,176,37,26,3,120,85,46,3,55,159,4,281,0,869,533,53,1801
Taif,21.2702801,40.4158308,1437,7,1133,323,49,315,175,231,173,155,244,212,752,753,601,904,1146,254,34,484,190,65,74,218,684,702,433,210,1425,822,1473,774,2084,163,1491,654,3,1,98,1637,512,946,264,32,31,1,131,85,15,16,53,124,0,313,1,998,575,65,2104
Taif,21.2702801,40.4158308,1437,8,912,300,48,199,167,166,163,181,193,191,577,683,479,781,815,305,28,399,221,76,47,164,664,573,335,155,1292,599,1304,587,1875,16,1434,369,0,2,86,1450,355,713,217,34,37,3,178,77,1,8,38,99,14,285,0,816,390,57,1526
Taif,21.2702801,40.4158308,1437,9,857,420,53,170,210,213,167,176,199,195,820,510,705,625,820,212,55,323,32,60,233,222,521,404,289,299,1221,514,950,785,1700,35,1112,262,0,0,361,950,424,620,266,30,35,10,240,129,0,10,40,130,10,333,0,807,616,85,840
Taif,21.2702801,40.4158308,1437,10,1045,305,39,162,205,204,203,220,196,199,674,715,579,810,959,308,50,444,259,68,55,302,674,552,405,210,1426,717,1560,583,2063,80,1929,192,0,1,21,2064,58,707,149,48,44,1,213,120,107,8,77,154,1,323,0,826,371,51,1745
Taif,21.2702801,40.4158308,1437,11,1026,364,40,173,248,240,207,219,138,205,705,725,621,809,1027,327,95,367,294,78,47,458,582,534,422,239,1394,841,1591,644,2156,79,2022,159,0,2,52,2143,40,727,154,50,44,1,214,126,114,8,83,129,2,336,0,872,394,43,1798
Taif,21.2702801,40.4158308,1437,12,785,320,29,149,125,147,161,161,216,175,688,446,552,582,897,331,99,371,325,94,58,396,711,495,378,195,1309,866,1508,667,2094,81,1922,192,0,2,59,2044,72,469,148,35,44,1,217,123,97,20,41,170,3,345,0,555,371,30,1800
Najran,18,45.666667,1437,1,219,25,14,37,34,36,37,39,37,38,158,100,151,107,134,67,20,29,38,17,23,133,50,51,55,31,179,141,177,143,266,54,140,22,1,1,156,154,10,140,48,8,5,19,16,9,13,20,31,15,25,40,0,127,25,16,223
Najran,18,45.666667,1437,2,184,57,8,35,34,36,35,36,37,36,153,96,145,104,134,67,13,29,38,11,23,131,47,51,55,31,177,138,174,141,265,50,138,22,0,0,155,151,9,139,41,8,5,18,16,9,13,25,38,35,30,46,0,75,57,8,295
Najran,18,45.666667,1437,3,195,58,11,38,36,38,37,38,39,38,163,101,154,110,136,69,13,31,40,11,27,134,50,54,58,31,185,142,180,147,277,50,140,24,0,0,163,157,7,141,38,6,3,13,23,17,23,15,27,38,37,45,0,102,58,11,315
Najran,18,45.666667,1437,4,186,33,24,35,33,35,34,35,36,35,153,90,136,107,133,66,10,28,37,8,24,129,46,50,54,27,174,132,169,137,263,43,133,17,0,0,156,150,0,138,35,3,0,10,23,14,20,35,37,30,40,60,0,41,33,24,208
Najran,18,45.666667,1437,5,203,36,16,35,36,39,34,40,33,38,162,93,145,110,133,66,10,28,37,8,24,129,46,50,54,27,174,132,169,137,266,40,133,17,0,0,156,150,0,138,35,3,0,10,23,14,32,26,31,25,35,55,0,83,36,16,225
Najran,18,45.666667,1437,6,139,48,6,27,28,31,20,32,25,30,102,91,110,83,115,58,4,20,29,2,16,79,42,46,50,27,134,110,107,137,204,40,151,35,0,0,58,178,8,88,35,3,0,10,23,14,20,17,25,27,32,35,0,57,48,6,161
Najran,18,45.666667,1437,7,219,58,13,42,33,39,45,40,47,44,190,100,210,80,130,52,4,33,29,6,36,79,58,62,54,37,154,136,182,108,244,46,220,60,0,0,10,250,30,98,40,4,0,13,29,46,60,28,31,12,35,95,0,89,58,9,219
Najran,18,45.666667,1437,8,161,64,19,36,27,33,39,34,37,38,165,79,134,110,119,48,1,29,26,2,28,67,51,55,47,30,136,114,164,86,222,28,144,32,0,0,74,124,52,92,28,4,0,7,23,36,54,5,4,39,2,62,0,132,73,22,200
Najran,18,45.666667,1437,9,277,82,13,56,45,51,55,52,55,58,158,214,161,211,262,54,1,53,23,3,31,74,153,116,43,37,263,160,269,154,388,35,214,66,9,0,134,244,45,145,33,7,3,6,49,43,86,28,41,37,8,95,0,163,94,16,247
Najran,18,45.666667,1437,10,203,63,17,40,39,53,47,28,35,41,138,145,80,203,204,35,2,42,34,4,27,69,114,92,24,35,204,130,202,132,305,29,178,75,6,0,75,224,35,125,20,5,1,9,29,21,73,18,21,40,6,75,0,123,63,17,262
Najran,18,45.666667,1437,11,185,75,9,25,39,46,46,35,46,32,122,147,106,163,197,29,1,34,31,2,22,64,109,86,21,31,209,102,197,114,278,33,163,64,17,0,67,213,31,117,18,4,2,7,29,19,73,14,19,37,7,72,0,120,75,9,237
Najran,18,45.666667,1437,12,210,86,19,29,46,53,55,46,42,44,132,183,117,198,213,34,1,48,38,2,28,68,111,91,24,37,217,114,208,123,291,40,191,66,6,0,68,231,32,131,24,6,3,8,38,29,76,19,21,42,11,79,0,143,86,19,337
Al-Qassim,26.1942235,43.4565711,1437,1,1861,119,30,304,279,268,273,264,294,328,1106,904,1294,716,1231,864,7,349,675,2,126,827,887,953,394,193,1967,1287,2127,1127,3038,216,2514,482,12,8,238,2908,108,1449,0,15,0,0,37,384,125,284,264,304,4,903,0,251,118,37,3099
Al-Qassim,26.1942235,43.4565711,1437,2,2019,105,21,312,293,284,293,297,338,328,1394,751,1218,927,1342,972,7,126,691,3,186,928,1198,984,125,92,2094,1233,2379,948,3222,105,2768,435,12,9,103,3105,119,1524,0,18,0,2,48,197,356,64,297,618,3,846,0,317,165,25,3137
Al-Qassim,26.1942235,43.4565711,1437,3,2039,90,23,319,289,293,304,299,317,331,1384,768,1293,859,1625,982,14,159,437,4,241,835,928,1208,324,167,2084,1378,2741,721,3279,183,2728,462,19,12,241,3027,194,1478,0,12,0,0,34,486,142,146,276,398,12,1036,0,284,118,24,3320
Al-Qassim,26.1942235,43.4565711,1437,4,1984,135,15,318,279,286,294,301,332,324,1419,715,1358,776,1482,1021,12,428,315,7,104,682,973,1205,294,215,1826,1543,2577,792,3055,314,2812,483,19,7,48,3179,142,1649,0,14,0,14,104,129,224,170,285,345,12,948,0,374,122,22,3225
Al-Qassim,26.1942235,43.4565711,1437,5,2031,90,32,332,291,284,289,296,346,315,1157,996,1255,898,1534,1125,19,753,681,9,1,958,1222,1359,346,237,2981,1141,2995,1127,4077,45,3463,492,12,17,138,3532,452,1558,0,19,0,1,59,458,58,253,483,792,0,594,0,31,114,40,3850
Al-Qassim,26.1942235,43.4565711,1437,6,1888,101,31,297,274,281,299,273,312,284,1034,986,1229,791,1346,1023,12,275,729,8,132,1055,1170,1010,184,106,2539,986,2251,1274,3346,179,2812,642,12,25,34,3323,168,1692,0,19,0,0,37,246,26,197,218,493,0,817,0,295,119,30,3396
Al-Qassim,26.1942235,43.4565711,1437,7,2286,88,29,364,337,331,325,334,361,351,1462,941,1394,1009,1203,1042,12,843,946,9,16,986,1195,1342,341,207,2549,1522,3007,1064,3823,248,3428,473,17,19,134,3473,464,1851,0,8,0,0,48,249,247,167,482,543,14,1035,0,162,99,34,3939
